Data_coleta;Canal;Site;Categoria;Marca;Descrição;Tamanho;Preço regular;Preço promo;Disponibilidade;Vendido por;Loja oficial?;Nota;Nº avaliações;Qtd vendida;Link;Formato;Fonte
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Magic Remover;Magic Remover Removedor Esmalte Profissional Unhas de Gel;;27,80;20,29;Em estoque;DALIN PROFESSIONAL;;;;;https://www.mercadolivre.com.br/magic-remover-removedor-de-esmalte-profissional-unhas-de-gel/p/MLB63697209;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Ideal;Removedor de Esmalte Sem Acetona Ideal 500ml;500ml;34,50;;Em estoque;IDEAL;;;;;https://www.mercadolivre.com.br/removedor-de-esmalte-sem-acetona-ideal-500ml/p/MLB28882964;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Ideal;Removedor de Esmaltes Sem Acetona Ideal 500ml (Teruya);500ml;51,90;;Em estoque;IDEAL;;;;;https://www.mercadolivre.com.br/removedor-de-esmaltes-sem-acetona-ideal-500ml/up/MLBU1296883779;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Repos;Repos Removedor Esmalte Sem Acetona 500ml;500ml;34,90;;Em estoque;REPOS;;;;;https://www.mercadolivre.com.br/repos-removedor-esmalte-sem-acetona-500ml/up/MLBU3078860932;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Farmax;Removedor de Esmalte Acetona com Hidratante Farmax 500ml;500ml;18,00;;Em estoque;FARMAX;;;;;https://www.mercadolivre.com.br/removedor-de-esmalte-acetona-com-hidratante-farmax-500ml/p/MLB26237553;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Farmax;Farmax Removedor Esmalte Sem Acetona Vit E 500ml Kit 3un;500ml;69,50;;Em estoque;FARMAX;;;;;https://www.mercadolivre.com.br/farmax-removedor-esmalte-sem-acetona-vit-e-500ml-kit-3un/p/MLB61629036;Kit Nun;Claude Code
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Pure;Removedor de Esmaltes 5 Litros Base Acetona Pura;5l;195,90;186,10;Em estoque;PURE ESSENCE;;;;;https://www.mercadolivre.com.br/removedor-de-esmaltes-5-litros-base-acetona-pura/p/MLB50990749;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Alergoshop;Removedor de Esmalte Alergoshop Eclat 100ml;100ml;40,60;34,38;Em estoque;ALERGOSHOP;;;;;https://www.mercadolivre.com.br/removedor-de-esmalte-alergoshop-eclat-100-ml/up/MLBU3894267150;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Removedor de esmalte;Real;Magic Remover Esmalte Removedor Unhas Gel Real Helen;;32,90;22,31;Em estoque;B7 MAKEUP;;;;;https://www.mercadolivre.com.br/magic-remover-esmalte-removedor-unhas-de-gel-real-helen-col/up/MLBU1409291001;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;Beautycolor;Agua Oxigenada Beautycolor 40 Volumes 1L;1l;39,90;;Em estoque;;;;;;https://www.mercadolivre.com.br/agua-oxigenada-beautycolor-40-volumes-1l/up/MLBU1864886242;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;Beautycolor;Beautycolor Agua Oxigenada Cremosa 20 Volumes 1L Tom Neutro;1l;49,90;38,31;Em estoque;;;;;;https://www.mercadolivre.com.br/beautycolor-agua-oxigenada-cremosa-20-volumes-1-litro-tom-neutro/p/MLB35465482;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;Beautycolor;Agua Oxigenada Cremosa Beautycolor 1L 20 Volumes;1l;49,00;38,70;Em estoque;BEAUTYCOLOR Megadino;;;;;https://www.mercadolivre.com.br/agua-oxigenada-cremosa-beautycolor-1l-volumagem-20-volumes/p/MLB19493007;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;Wella;Agua Oxigenada Wella Welloxon Perfect 20 Volumes 1000ml;1000ml;74,99;59,99;Em estoque;WELLA PROFESSIONALS;;;;;https://www.mercadolivre.com.br/agua-oxigenada-wella-welloxon-perfect-20-volumes-6-1000ml/up/MLBU3167970649;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;L'Oreal;Kit 2un Agua Oxigenada Ox L'Oreal 20 Volumes 90ml;90ml;29,99;;Em estoque;L'OREAL;;;;;https://www.mercadolivre.com.br/kit-2-unidades-agua-oxigenada-ox-loreal-20-volumes-90ml/up/MLBU772363094;Kit Nun;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;Itallian;Agua Oxigenada Itallian Color 20 Volumes 1L Creme Profissional;1l;78,75;49,62;Em estoque;ITALLIAN COLOR;;;;;https://www.mercadolivre.com.br/agua-oxigenada-itallian-color-20-volumes-1l-creme-profissional/p/MLB23220809;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;Beira Alta;Agua Oxigenada Cremosa Beira Alta 20 Volumes 450ml;450ml;26,90;;Em estoque;BEIRA ALTA;;;;;https://www.mercadolivre.com.br/agua-oxigenada-cremosa-beira-alta-20-volumes-450ml/p/MLB35057780;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;Cadiveu;Cadiveu Agua Oxigenada Cremosa 20 Volumes 900ml;900ml;55,30;;Em estoque;CADIVEU PROFESSIONAL;;;;;https://www.mercadolivre.com.br/cadiveu-agua-oxigenada-cremosa-20-volumes-900ml/p/MLB43779323;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Agua oxigenada;Truss;Kit 2un Agua Oxigenada Truss 20 Volumes 90ml;90ml;31,99;;Em estoque;TRUSS;;;;;https://www.mercadolivre.com.br/kit-2-unidades-agua-oxigenada-truss-20-volumes-6-90ml-tom-20/p/MLB46464739;Kit Nun;Claude Code
2026-07-02;Marketplace;Mercado Livre;Oleo de ricino;Farmax;Farmax Oleo de Ricino Puro Capilar 100ml;100ml;19,90;12,43;Em estoque;;;;;;https://www.mercadolivre.com.br/farmax-oleo-de-ricino-puro-oleo-capilar-unisex-100-ml/p/MLB19314265;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Oleo de ricino;Farmax;Oleo de Ricino Natural Crescimento 30ml Farmax;30ml;21,07;6,59;Em estoque;;;;;;https://www.mercadolivre.com.br/oleo-de-ricino-natural-auxilia-no-crescimento-30ml-farmax/p/MLB19514188;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Oleo de ricino;Dermopac;Oleo Vegetal de Ricino Castor Oil Puro Dermopac 100ml;100ml;35,25;;Em estoque;;;;;;https://www.mercadolivre.com.br/oleo-vegetal-de-ricino-castor-oil-100-puro-dermopac-100ml/p/MLB45747003;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Oleo de ricino;Now;Oleo de Ricino Mamona Puro 118ml Now Importado;118ml;73,25;58,60;Em estoque;NOW;;;;;https://www.mercadolivre.com.br/oleo-de-ricino-mamona-100-puro-118ml-now-importado/p/MLB19759688;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Oleo de ricino;Now;Oleo de Ricino 473ml Crescimento Capilar Now;473ml;133,28;106,62;Em estoque;NOW;;;;;https://www.mercadolivre.com.br/oleo-de-ricino-473ml-para-crescimento-natural-do-cabelo/p/MLB32445612;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Oleo de ricino;21;Oleo de Ricino Puro Crescimento Capilar 1 Litro;1l;36,21;;Em estoque;21 QUIMICA;;;;;https://www.mercadolivre.com.br/oleo-de-ricino-100-puro-crescimento-capilar--1-litro/up/MLBU1946680049;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Oleo de ricino;Dermopac;Oleo Vegetal de Ricino Castor Oil Puro Dermopac 30ml;30ml;19,90;;Em estoque;;;;;;https://www.mercadolivre.com.br/oleo-vegetal-de-ricino-castor-oil-100-puro-dermopac-30ml/p/MLB37498384;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Glicerina;Outros;Glicerina Vegetal Bidestilada USP Pura 500ml;500ml;37,90;34,11;Em estoque;;;;;;https://www.mercadolivre.com.br/glicerina-vegetal-bidestilada-usp-laudo-pura-100-500ml/up/MLBU1144579413;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Glicerina;Outros;Glicerina 100% Vegetal Bidestilada USP 1,1L;1.1l;29,09;;Em estoque;;;;;;https://www.mercadolivre.com.br/glicerina-100-vegetal-bidestilada-usp-vegano-11-l/up/MLBU1279285034;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Glicerina;21;Glicerina Bidestilada USP Vegetal 1 Litro;1l;31,21;;Em estoque;21 QUIMICA;;;;;https://www.mercadolivre.com.br/glicerina-bidestilada-usp-vegetal-1-litro/up/MLBU1716913606;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Glicerina;Essencial;Glicerina Bidestilada Essencial Umectante Emoliente 1L;1l;87,90;;Em estoque;ESSENCIAL;;;;;https://www.mercadolivre.com.br/glicerina-bidestilada-essencial-umectante-e-emoliente-1litro/p/MLB40065024;Unidade;Claude Code
2026-07-02;Marketplace;Mercado Livre;Glicerina;21;Glicerina Bidestilada USP Vegetal 2 Litros;2l;49,95;;Em estoque;21 QUIMICA;;;;;https://www.mercadolivre.com.br/2-litros-glicerina-bidestilada-usp-vegetal-laudo-e/p/MLB52873194;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;AVANTE;Acetona Avante Removedor de Esmalte com Hidratante 500ml;500ml;16,89;13,76;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/acetona-avante-removedor-de-esmalte-com-hidratante-500ml/p/dj3263jb84/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;AVANTE;Acetona Avante Removedor de Esmalte com Hidratante 100ml;100ml;5,99;3,59;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/acetona-avante-removedor-de-esmalte-com-hidratante-100ml/p/fkj4cg3hc0/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;Cinco;Cinco Acetona 500ml;500ml;33,97;32,27;Em estoque;Le Cosmetique;;4.8;34;;https://www.magazineluiza.com.br/cinco-acetona-500ml/p/hh7kbfg7bd/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;5Cinco;Acetona Removedor De Esmaltes Lutex 500Ml - 5Cinco;500Ml;52,80;50,16;Em estoque;Krs Distribuidora De Cosmeticos Ltda;;4.8;34;;https://www.magazineluiza.com.br/acetona-removedor-de-esmaltes-lutex-500ml-5cinco/p/eje8ckc8fc/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;IDEAL;Removedor De Esmaltes Com Acetona + Silicone Ideal 500ml;500ml;27,90;;Em estoque;Trynt Ind e Com;;4.3;8;;https://www.magazineluiza.com.br/removedor-de-esmaltes-com-acetona-silicone-ideal-500ml/p/daf6j4e90k/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;AVANTE;Kit 2 Acetona Avante Removedor de Esmalte com Hidratante 100ml;100ml;5,98;5,38;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/kit-2-acetona-avante-removedor-de-esmalte-com-hidratante-100ml/p/eg8e8ge79f/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;Ideal;Kit c/ 4un Ideal Acetona 500ml;500ml;99,98;94,98;Em estoque;Le Cosmetique;;4.3;8;;https://www.magazineluiza.com.br/kit-c-4un-ideal-acetona-500ml/p/jkh5ega1c2/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;CINCO;Kit 3un Removedor De Esmalte Com Acetona Lutex Cinco 500ml;500ml;137,90;104,41;Em estoque;Vitrinecosmeticoseperfumaria;;5;4;;https://www.magazineluiza.com.br/kit-3un-removedor-de-esmalte-com-acetona-lutex-cinco-500ml/p/fg5dc002h7/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;5CINCO;Kit 6un Acetona Lutex Cinco 500ml Removedor de Esmaltes a Base de Acetona;500ml;275,90;189,91;Em estoque;Vitrinecosmeticoseperfumaria;;5;2;;https://www.magazineluiza.com.br/kit-6un-acetona-lutex-cinco-500ml-removedor-de-esmaltes-a-base-de-acetona-5cinco/p/bkce885f3e/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte c/ acetona;5Cinco;Kit Acetona Lutex c/ 3 unidades - não mancha;;103,99;98,79;Em estoque;Cosmeticos Lissbella;;0;0;;https://www.magazineluiza.com.br/kit-acetona-lutex-c-3-unidades-nao-mancha-5cinco/p/ak67hda54f/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;AVANTE;Acetona Avante Removedor de Esmalte com Hidratante 500ml;500ml;16,89;13,76;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/acetona-avante-removedor-de-esmalte-com-hidratante-500ml/p/dj3263jb84/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;AVANTE;Acetona Avante Removedor de Esmalte com Hidratante 100ml;100ml;5,99;3,59;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/acetona-avante-removedor-de-esmalte-com-hidratante-100ml/p/fkj4cg3hc0/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;Cinco;Cinco Acetona 500ml;500ml;33,97;32,27;Em estoque;Le Cosmetique;;4.8;34;;https://www.magazineluiza.com.br/cinco-acetona-500ml/p/hh7kbfg7bd/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;5Cinco;Removedor esmalte lutex 5cinco com acetona 500ml;500ml;35,90;34,11;Em estoque;Globo Cosmeticos Oficial;;4.8;34;;https://www.magazineluiza.com.br/removedor-esmalte-lutex-5cinco-com-acetona-500ml/p/eb4c11k922/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;IDEAL;Removedor De Esmaltes Com Acetona + Silicone Ideal 500ml;500ml;27,90;;Em estoque;Trynt Ind e Com;;4.3;8;;https://www.magazineluiza.com.br/removedor-de-esmaltes-com-acetona-silicone-ideal-500ml/p/daf6j4e90k/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;CINCO;Kit 3un Removedor De Esmalte Com Acetona Lutex Cinco 500ml;500ml;137,90;104,41;Em estoque;Vitrinecosmeticoseperfumaria;;5;4;;https://www.magazineluiza.com.br/kit-3un-removedor-de-esmalte-com-acetona-lutex-cinco-500ml/p/fg5dc002h7/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;5CINCO;Kit 6un Acetona Lutex Cinco 500ml Removedor de Esmaltes a Base de Acetona;500ml;275,90;189,91;Em estoque;Vitrinecosmeticoseperfumaria;;5;2;;https://www.magazineluiza.com.br/kit-6un-acetona-lutex-cinco-500ml-removedor-de-esmaltes-a-base-de-acetona-5cinco/p/bkce885f3e/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;5Cinco;Kit Acetona Lutex c/ 3 unidades - não mancha;;103,99;98,79;Em estoque;Cosmeticos Lissbella;;0;0;;https://www.magazineluiza.com.br/kit-acetona-lutex-c-3-unidades-nao-mancha-5cinco/p/ak67hda54f/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;Farmax;Kit 3 Óleo de Banana Farmax 100ml Diluente de Esmaltes Sem Acetona;100ml;49,99;40,91;Em estoque;casafacilvalentim;;0;0;;https://www.magazineluiza.com.br/kit-3-oleo-de-banana-farmax-100ml-diluente-de-esmaltes-sem-acetona/p/eb71g74chf/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Removedor de esmalte s/ acetona;Repos;Kit 3 Acetona Removedor de Esmalte de 140ml Repos Cosméticos;140ml;43,90;29,15;Em estoque;Lemis Store;;0;0;;https://www.magazineluiza.com.br/kit-3-acetona-removedor-de-esmalte-de-140ml-repos-cosmeticos/p/kj91801kd7/pf/ceto/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Gota secante;Risque;Esmalte Coleção Technology Cobertura Brilhante 8ml - Risqué;8ml;7,19;6,83;Em estoque;Seiki Perfumaria;;5;6;;https://www.magazineluiza.com.br/esmalte-colecao-technology-cobertura-brilhante-8ml-risque-risque/p/ea268213bf/pf/pfes/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Gota secante;Odorata;Gota Secante Para Esmalte Unha Seca 2min Viva Unhas Odorata REF 2518;;38,90;31,12;Em estoque;Importados Da Malu;;0;0;;https://www.magazineluiza.com.br/gota-secante-para-esmalte-unha-seca-2min-viva-unhas-odorata-ref-2518/p/hk5aa31a5e/pf/ceto/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Gota secante;BAUNY;Gota Secante para Esmalte 7ml - Bauny;7ml;25,99;23,39;Em estoque;Loja Extramix;;0;0;;https://www.magazineluiza.com.br/gota-secante-para-esmalte-7ml-bauny/p/je708j1380/pf/spya/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Gota secante;Friends;Gotas Secante de Esmalte de Unha com Disiloxane Secador Rápido 7ml Friends;7ml;29,90;17,11;Em estoque;Lemis One;;0;0;;https://www.magazineluiza.com.br/gotas-secante-de-esmalte-de-unha-com-disiloxane-secador-rapido-7ml-friends/p/jh842b521e/pf/etun/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Gota secante;Acemar;Gota Secante Esmalte Acemar Óleo De Cravo;;23,99;;Em estoque;Perfumaria Sumire Oficial;;0;0;;https://www.magazineluiza.com.br/gota-secante-esmalte-acemar-oleo-de-cravo/p/akk6jdaacj/pf/pfes/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Gota secante;Friends;Kit 12 Gotas Secante de Esmalte de Unha com Disiloxane Secador Rápido 7ml Friends;7ml;173,60;147,24;Em estoque;lemisks;;0;0;;https://www.magazineluiza.com.br/kit-12-gotas-secante-de-esmalte-de-unha-com-disiloxane-secador-rapido-7ml-friends/p/chce8j1kjk/pf/spya/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Gota secante;Friends;Kit Base Esmalte Fortalecer Finalizador e Gota Secante Friends;;49,90;34,31;Em estoque;Lemis Store;;0;0;;https://www.magazineluiza.com.br/kit-base-esmalte-fortalecer-finalizador-e-gota-secante-friends/p/bacf2b4757/pf/pfes/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;AVANTE;Água Oxigenada Cremosa Avante 40 volumes 90ml;90ml;3,79;2,69;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/agua-oxigenada-cremosa-avante-40-volumes-90ml/p/ga6ajc8fbf/pf/aoxg/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;Beira Alta;Água Oxigenada Beira Alta Cremosa 40 Volumes 900ml;900ml;25,46;;Em estoque;Perfumaria Sumire Oficial;;5;12;;https://www.magazineluiza.com.br/agua-oxigenada-beira-alta-cremosa-40-volumes-900ml/p/fa4835aha4/pf/aoxg/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;Farmax;Água Oxigenada Cremosa 40 Volumes Farmax 900ml;900ml;26,99;;Em estoque;Econ Guacui;;5;6;;https://www.magazineluiza.com.br/agua-oxigenada-cremosa-40-volumes-farmax-900ml/p/hdg63858df/pf/aoxg/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;Marcia;Água Oxigenada Cremosa Estabilizada Márcia 40 Volumes 900ml;900ml;26,90;25,56;Em estoque;Perfumaria Irene;;5;3;;https://www.magazineluiza.com.br/agua-oxigenada-cremosa-estabilizada-marcia-40-volumes-900ml-marcia/p/dc6995bh26/pf/aoxg/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;Beauty Color;Água Oxigenada Cremosa Beauty Color Profissional 40 Volumes 1 Litro;1 Litro;62,04;48,50;Em estoque;Megadino;;5;1;;https://www.magazineluiza.com.br/agua-oxigenada-cremosa-beauty-color-profissional-40-volumes-1-litro/p/adae8g62jb/pf/aoxg/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;AVANTE;Kit 2 Água Oxigenada Cremosa Avante 40 volumes 90ml;90ml;4,98;4,48;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/kit-2-agua-oxigenada-cremosa-avante-40-volumes-90ml/p/kedd8d14h4/pf/aoxg/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;Bio Extratus;Kit 2 Água Oxigenada Bio Extratus Color 40 Volumes Cremosa 90ml;90ml;37,98;34,18;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/kit-2-agua-oxigenada-bio-extratus-color-40-volumes-cremosa-90ml/p/fa2jc9eh75/pf/aoxg/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;Yama;Kit Água Oxigenada Cremosa Yamá 40Vol 900ml c/4 Unidades;900ml;126,56;117,88;Em estoque;Perfumaria em Casa Oficial;;0;0;;https://www.magazineluiza.com.br/kit-agua-oxigenada-cremosa-yama-40vol-900ml-c-4-unidades-yama/p/jf5hddf4h2/pf/aoxg/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Agua oxigenada cremosa 40V;Yamá;Água Oxigenada Cremosa 40 Volumes 100ml 12 unidades - Yamá;100ml;43,09;41,37;Em estoque;eFácil;;0;0;;https://www.magazineluiza.com.br/agua-oxigenada-cremosa-40-volumes-100ml-12-unidades-yama/p/ad1e0d6774/pf/aoxg/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;OX estabilizada 40V;PLANCTON;Kit ilume color plancton - 8.1 louro claro acizentado + ilumina ox 20v - 90ml;90ml;34,01;29,95;Em estoque;Plancton Cosmeticos Oficial;Sim;0;0;;https://www.magazineluiza.com.br/kit-ilume-color-plancton-8-1-louro-claro-acizentado-ilumina-ox-20v-90ml/p/jcb0hk76ek/me/kcca/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Solucao de amonia;Farmax;Solução a base de amonia;;2,50;2,38;Em estoque;Merceariaefrutariamaiobao;;0;0;;https://www.magazineluiza.com.br/solucao-a-base-de-amonia-farmax/p/gh2cha40j6/pf/amcl/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Solucao de amonia;ALDON;Solução de amônia doméstica ALDON 500mL - The Curated Chemical;500mL;256,75;237,15;Em estoque;nocnocestadosunidos;;0;0;;https://www.magazineluiza.com.br/solucao-de-amonia-domestica-aldon-500ml-the-curated-chemical/p/dee2h6j6fc/cp/splc/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Solucao de amonia;Chemitec;Desinfetante Pet 5L Com 10% Amônia Quaternária - Chemitec;5L;199,90;;Em estoque;Eu Sou O Bichao;;0;0;;https://www.magazineluiza.com.br/desinfetante-pet-5l-com-10-amonia-quaternaria-chemitec/p/de76a63ehg/me/desi/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Solucao de amonia;Ocean Tech;Over Nite Removedor De Nitrito E Amonia Oceantech 50ml;50ml;26,90;;Em estoque;Insetolab;;0;0;;https://www.magazineluiza.com.br/over-nite-removedor-de-nitrito-e-amonia-oceantech-50ml-ocean-tech/p/dg4h44k86h/pe/ppex/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Solucao de amonia;Ocean Tech;Over Nite Removedor De Nitrito E Amonia Oceantech 500ml;500ml;72,00;;Em estoque;Insetolab;;0;0;;https://www.magazineluiza.com.br/over-nite-removedor-de-nitrito-e-amonia-oceantech-500ml-ocean-tech/p/ag3aj36b32/pe/ppex/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Solucao de amonia;Alcon;Kit 1 Labcon Amônia Água Doce + 1 Labcon Nitrito - Alcon;;136,51;117,40;Em estoque;Parceiro Pet;;0;0;;https://www.magazineluiza.com.br/kit-1-labcon-amonia-agua-doce-1-labcon-nitrito-alcon/p/cg74162bgj/pf/tdcl/;Kit Nun;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Oleo capilar/corporal 100ml;AVANTE;Óleo Amêndoas Doces Avante Capilar e Corporal 100ml;100ml;10,09;9,08;Em estoque;Drogaria Araujo;;0;0;;https://www.magazineluiza.com.br/oleo-amendoas-doces-avante-capilar-e-corporal-100ml/p/kc9jge6h3a/pf/olcp/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Oleo capilar/corporal 100ml;FARMAX;Óleo De Amêndoas E Rosa Mosqueta Capilar E Corporal Farmax 100ml;100ml;28,90;21,49;Em estoque;Santos Multimarcas2;;4.8;32;;https://www.magazineluiza.com.br/oleo-de-amendoas-e-rosa-mosqueta-capilar-e-corporal-farmax-100ml/p/kea97jf88a/pf/olcp/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Oleo capilar/corporal 100ml;Wella Professionals;Wella Professionals SP Luxe Oil - Óleo Capilar 30ml;30ml;123,40;114,76;Em estoque;Lillyperfumaria;;3.3;6;;https://www.magazineluiza.com.br/wella-professionals-sp-luxe-oil-oleo-capilar-30ml/p/ch3d6a40j0/pf/olcp/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Oleo capilar/corporal 100ml;MURIEL;Óleo Corporal Amêndoas com Argan 100ml;100ml;11,99;11,15;Em estoque;Droga Clara Oficial;;5;2;;https://www.magazineluiza.com.br/oleo-corporal-amendoas-com-argan-100ml-muriel/p/ack78ek8gc/pf/olcp/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Oleo capilar/corporal 100ml;NawtS Life;Oleo Para Os Cabelos Da Nawts Life;;159,00;103,55;Em estoque;Via Variedades;;5;2;;https://www.magazineluiza.com.br/oleo-para-os-cabelos-da-nawts-life-nawts-life/p/beb58hhj3d/pf/olcp/;Unidade;Claude Code
2026-07-07;Marketplace;Magazine Luiza;Oleo capilar/corporal 100ml;Kokeshi;Kit Renovadores Kokeshi Pele Porcelana Óleo de Rosa Mosqueta;;86,90;59,83;Em estoque;Kokeshi Varejo;Sim;4.8;98;;https://www.magazineluiza.com.br/kit-renovadores-kokeshi-pele-porcelana-oleo-de-rosa-mosqueta/p/kgaea7g93f/pf/olcp/;Kit Nun;Claude Code
